A1-NOUN-785,A1,,"""<span class=""""der"""">der</span> Volleyball [sound:googletts-bb84842d-b4bd6a61-8dbc155f-0cf0ff9a-4fefe8df.mp3]""",,Volleyball [sound:googletts-a2ba415a-b9a43d38-c952868b-35f29c64-2a0656e0.mp3],I love to play volleyball with my friends at the beach.,I love to play volleyball with my friends at the beach.,
A1-NOUN-786,A1,,"""<span class=""""der"""">der</span> Vorhang [sound:googletts-adb9485c-a888a427-77d17478-2c53ab31-e8004a32.mp3]""",,Curtain [sound:googletts-7fca7d74-c363c271-08a9570d-df74591a-a46dfcb2.mp3],The curtain opened and the show began.,Der Vorhang öffnete sich und die Show begann.,
A1-NOUN-787,A1,,"""<span class=""""der"""">der</span> Vormittag [sound:googletts-d52caca9-45dce46b-f849781b-0f659ce2-c4878111.mp3]""",,Midmorning [sound:googletts-c2da6196-60a6cd0e-4129e360-5f6d5942-4cdc7c4f.mp3],I will arrive in the late morning or early afternoon.,Ich werde am späten Vormittag oder am frühen Nachmittag ankommen.,
A1-NOUN-788,A1,,"""<span class=""""der"""">der</span> Vorname [sound:googletts-7c5f9d5f-1a1027d0-a32949a4-9c10ee06-18e660a3.mp3]""",,Forename [sound:googletts-868b2abe-da4f1a63-a1e75f60-d218f4a9-a1d09ca5.mp3],I filled in the form and entered my forename and surname.,Ich habe eine Halskette mit dem Anfangsbuchstaben meines Vornamens.,
A1-NOUN-789,A1,,"""<span class=""""der"""">der</span> Vorschlag [sound:googletts-6d5b8fb9-042118b6-d2b112cd-e8e84854-26f77cac.mp3]""",,Proposal [sound:googletts-dcb2b415-a9312b27-75d8e893-b2b6e980-06923014.mp3],The committee accepted my proposal.,Das Komitee akzeptierte meinen Vorschlag.,
A1-NOUN-790,A1,,"""<span class=""""der"""">der</span> Vorteil [sound:googletts-d31e1ec1-b2a9df15-28f2b9ec-16633a71-7f70fb68.mp3]""",,Advantage [sound:googletts-93e549c8-459bf92f-8548ec71-a470b956-a9aedbe9.mp3],His knowledge of Chinese is a significant advantage in his job search.,Seine Chinesisch Kenntnisse sind ein deutlicher Vorteil bei der Stellensuche.,
A1-NOUN-791,A1,,"""<span class=""""der"""">der</span> Wagen [sound:googletts-7e3b13d9-952f63e8-63667ecd-f7a3bea7-196c601a.mp3]""",,Wagon [sound:googletts-5f9e066b-49d326df-8dfce1f1-9e55d2bf-67f95144.mp3],The car's design ensures a minimum drag.,The train is made up of four carriages.,
A1-NOUN-792,A1,,"""<span class=""""der"""">der</span> Wal [sound:googletts-24162e8f-56f63383-c6d0a6fe-ce5a7670-d88312f6.mp3]""",,Whale [sound:googletts-3a6c8ae3-f0443865-ee7e84cf-563b256f-cdf47d5a.mp3],We could some whales from the boat surveys.,Wir konnten einige Wale vom Boot aus sichten.,
A1-NOUN-793,A1,,"""<span class=""""der"""">der</span> Wald [sound:googletts-91c3f9e3-761ee907-4f6b550f-4e98e8a1-e92086d6.mp3]""",,Forest [sound:googletts-da62e0b9-6ece36cc-7c2bd979-aec82bbf-a07034b8.mp3],I took a walk in the wood.,Ich machte einen Spaziergang im Wald.,
A1-NOUN-794,A1,,"""<span class=""""der"""">der</span> Wecker [sound:googletts-3d845974-a2c8de32-0db1bac7-708fa0d9-fcda8204.mp3]""",,Alarm Clock [sound:googletts-5f7b45a2-b32b9355-4141a5a3-a1e8104a-22e86a89.mp3],The whole family gets up when the alarm rings.,"Die ganze Familie steht auf, wenn der Wecker klingelt.",
A1-NOUN-795,A1,,"""<span class=""""der"""">der</span> Weg [sound:googletts-15c2da8c-beabc92c-8a5cbb5f-dabf1ab6-84342429.mp3]""",,Way [sound:googletts-aa99b5b4-779c76be-e587ab91-4babb489-15a90b74.mp3],She has her own way of doing things.,Sie tut Dinge auf ihre eigene Weise.,
A1-NOUN-796,A1,,"""<span class=""""der"""">der</span> Wein [sound:googletts-d98d914c-8f81ccc3-08f6967c-0354181a-26db4c2d.mp3]""",,Wine [sound:googletts-67c0116f-373a1bbf-0c664d07-f15db56d-02062011.mp3],Good wine needs to ripen.,Guter Wein muss reifen.,
A1-NOUN-797,A1,,"""<span class=""""der"""">der</span> Westen [sound:googletts-e91b9496-849bfa0a-450cc2dd-855650cb-f3262477.mp3]""",,West [sound:googletts-1f8eb0dd-1f526096-c3bd7900-0bf13dc6-a0c7bf93.mp3],The sun sets in the west.,Die Sonne geht im Westen unter.,
A1-NOUN-798,A1,,"""<span class=""""der"""">der</span> Wind [sound:googletts-485dbd3d-4534d5a2-e0a9199d-1b555a02-8cd813af.mp3]""",,Wind [sound:googletts-b575bb83-1706654c-caf47dc8-a992a2b5-51b77590.mp3],The wind made the fire flare up.,Der Wind ließ das Feuer aufflammen.,
A1-NOUN-799,A1,,"""<span class=""""der"""">der</span> Winter [sound:googletts-a0d00e2c-2ad1eec5-a34b9ef3-f768e1d7-97635bc1.mp3]""",,Winter [sound:googletts-62785119-74292720-549c5661-2420607f-84f15a6a.mp3],Winter has been mild this year.,Winter has been mild this year.,
A1-NOUN-800,A1,,"""<span class=""""der"""">der</span> Witz [sound:googletts-8486ea7c-196977df-f3d93eee-480ffb00-8bb72d4c.mp3]""",,Joke [sound:googletts-6a7e67ec-97ad1c4c-6276eb68-b6b74dd8-e6b80873.mp3],The comedian told a good joke.,Der Komödiant erzählte einen guten Witz.,
A1-NOUN-801,A1,,"""<span class=""""der"""">der</span> Wochentag [sound:googletts-22f89bd8-1e100425-c8aed5c1-2bd33dd9-71cdcf17.mp3]""",,Weekday [sound:googletts-0b6a7f07-20e291ab-22573b8e-faf73dc6-89767f57.mp3],The train ticket is good for weekdays only.,Der Zugfahrschein ist nur an Wochentagen gültig.,
A1-NOUN-802,A1,,"""<span class=""""der"""">der</span> Wohnblock [sound:googletts-f122015e-d6201929-dea29be4-6217324f-812e492f.mp3]""",,Apartment-Block [sound:googletts-218608a0-7e96cd10-4556556d-7f9e1c05-ceffa573.mp3],"In a block of flats, the structures separating apartments can withstand a fire for about an hour, and the doors for about 30 minutes.",In einem Wohnblock halten die Trennwände zwischen Wohnungen einem Brand für etwa eine Stunde und die Türen etwa 30 Minuten stand.,
A1-NOUN-803,A1,,"""<span class=""""der"""">der</span> Wohnort [sound:googletts-06729deb-d2e05e34-a22c934f-1c30e43f-0a267318.mp3]""",,Domicile [sound:googletts-802e3b4a-96967486-6b5e3aa3-825f024b-2d414e2f.mp3],Because career change he had to change his place of residence.,Wegen beruflicher Veränderung musste er auch seinen Wohnort wechseln.,
A1-NOUN-804,A1,,"""<span class=""""der"""">der</span> Wolf [sound:googletts-45c29982-d04f18c8-7ec280f3-4e7133f0-161956ab.mp3]""",,Wolf [sound:googletts-43a24837-62073878-c5efbb40-78134703-eb094b08.mp3],The bad wolf is a popular figure in fairy tales.,Der böse Wolf ist eine beliebte Figur in Märchen.,
A1-NOUN-805,A1,,"""<span class=""""der"""">der</span> Würfel [sound:googletts-6f0efab3-a4ac987e-96be4cb4-d27b15e7-3463037a.mp3]""",,Cube [sound:googletts-2d7ce2ab-2c361266-68cc714c-d089ef5b-d845664b.mp3],He took the dice and rolled a one.,I cut the meat into cubes.,
A1-NOUN-806,A1,,"""<span class=""""der"""">der</span> Wurm [sound:googletts-f26033ef-b8005139-8f709589-c7241b0c-1480e9b6.mp3]""",,Worm [sound:googletts-526bd8e2-5967719c-46b1426d-6ae652d4-6b145b77.mp3],The angler used worms as bait.,Der Angler verwendet Würmer als Köder.,
A1-NOUN-807,A1,,"""<span class=""""der"""">der</span> Zahn [sound:googletts-4ae69677-8cd4818c-d5e34439-e8ee87ca-58d7957c.mp3]""",,Tooth [sound:googletts-7cb400ba-29dbabff-a8d7bb55-5c124e1f-d7f4e081.mp3],The dentist filled my tooth with an inlay.,Der Zahnarzt füllte meinen Zahn mit einem Inlay.,
A1-NOUN-808,A1,,"""<span class=""""der"""">der</span> Zeh [sound:googletts-15c9de6d-03d44a3a-aed99545-deb14d4a-d11c3d23.mp3]""",,Toe [sound:googletts-8ea88a79-81b1db9b-8be0e6c6-f3e957a2-91f1d5c3.mp3],I have got a small blister on my toe.,Ich habe eine kleine Blase an meinem Zeh.,
A1-NOUN-809,A1,,"""<span class=""""der"""">der</span> Zeitpunkt [sound:googletts-f777a043-0cca954e-99612f3b-37b36fe4-8e9949ea.mp3]""",,"Moment, Point [sound:googletts-ec5e5cc0-98cfab8a-6b45f70b-ba65b0f5-4f6c33bd.mp3]",Now is the right time for action.,Jetzt ist der richtige Zeitpunkt zum Handeln.,
A1-NOUN-810,A1,,"""<span class=""""der"""">der</span> Zentimeter [sound:googletts-fd3901c6-39299a63-ed88af72-d5eaeb44-fcd90fa8.mp3]""",,Centimeter [sound:googletts-c1df7df0-a0175aec-9fb08580-2ed37321-2287a8fd.mp3],It took another ten centimeters black cord.,Sie brauchte noch zehn Zentimeter schwarze Schnur.,
A1-NOUN-811,A1,,"""<span class=""""der"""">der</span> Zentraler Omnibusbahnhof (Zob) [sound:googletts-6e7bea4d-d2f7298a-44771e04-94aee016-eecf71af.mp3]""",,Central Bus Station [sound:googletts-1cf5ec3d-381b85e1-37e72a98-29623ddb-65d3ed12.mp3],If using the bus to Magdeburg you will arrive in at the Central bus station (Zentraler Omnibusbahnhof (ZOB) which is located next to the main train station.,"Wer mit dem Bus nach Magdeburg reist, kommt auf dem Zentralen Omnibusbahnhof (ZOB), der gleich neben dem Hauptbahnhof liegt, an.",
A1-NOUN-812,A1,,"""<span class=""""der"""">der</span> Zettel [sound:googletts-7c000d6a-74e88995-9dceda11-de5ef586-c0c2ae47.mp3]""",,Slip Of Paper [sound:googletts-f7c7ae2d-8a77b2c7-8e146b19-0e5871c3-7f60cc40.mp3],He concentrated so much on his work that he the list of his girlfriend ignored.,"Er konzentrierte sich so sehr auf seine Arbeit, dass er den Zettel von seiner Freundin übersah.",
A1-NOUN-813,A1,,"""<span class=""""der"""">der</span> Zins [sound:googletts-9a31770c-7d3efde2-d2239507-9ae62146-b550d0f1.mp3]""",,Interest [sound:googletts-aae0f930-52380227-3e32aa59-ead68767-970e1a41.mp3],He lent me money without asking for interest rates.,"Er lieh mir Geld, ohne Zinsen zu verlangen.",
A1-NOUN-814,A1,,"""<span class=""""der"""">der</span> Zirkus [sound:googletts-557075f6-6f922907-64035fb8-026ab7b6-52f3743e.mp3]""",,Circus [sound:googletts-c3db6d6d-1b89be3e-36988aeb-346259a7-5bb38b0e.mp3],Carry not such a circus!,Mach' nicht solch einen Zirkus!,
A1-NOUN-815,A1,,"""<span class=""""der"""">der</span> Zoll [sound:googletts-4085f727-cd42e255-3d776af3-71bb3309-ea12844d.mp3]""",,Customs [sound:googletts-d52dee79-ddeab432-5927d215-601e526f-92ca78a6.mp3],I declared the goods at the customs.,Ich habe die Waren beim Zoll angegeben.,
A1-NOUN-816,A1,,"""<span class=""""der"""">der</span> Zoo [sound:googletts-3b920a79-2b924e2f-260776e3-ea6333c9-ac8bd8e3.mp3]""",,Zoo [sound:googletts-89b0d033-be53a91d-99ae968d-ab76e687-52fca1eb.mp3],Zoos try to save some species by captive breeding.,Zoos try to save some species by captive breeding.,
A1-NOUN-817,A1,,"""<span class=""""der"""">der</span> Zucker [sound:googletts-f1562441-6c2f14fe-6eb67366-9cfef10b-d34b425a.mp3]""",,Sugar [sound:googletts-fd0f0617-41e65a0b-88cf2714-daf9a635-2bf4d124.mp3],Plants transform the energy of the sun into sugar.,Pflanzen wandeln Sonnenenergie in Zucker um.,
A1-NOUN-818,A1,,"""<span class=""""der"""">der</span> Zug [sound:googletts-c03fbbdc-dbb7e4b1-c9cab9f4-224374d5-072dfb9a.mp3]""",,Train [sound:googletts-96ec649e-de71ecab-b5d6e0ca-20a344cb-fea299d4.mp3],The train leaves from platform seven.,Der Zug fährt von Gleis sieben ab.,
A1-NOUN-819,A1,,"""<span class=""""der"""">der</span> Zusammenhang [sound:googletts-8f2ec68f-f289e978-14c05729-33ab2da3-ece28f46.mp3]""",,Coherence [sound:googletts-ee516311-24116fa9-b97c5ba7-739ce68b-6d80fd1b.mp3],The detective found a connection between the two cases.,Der Detektiv fand eine Verbindung zwischen den beiden Fällen.,
A1-NOUN-820,A1,,"""<span class=""""der"""">der</span> Zylin<span class=""""der"""">der</span> [sound:googletts-a43da617-b1a456f4-a4f67d57-8eea70bd-06677a68.mp3]""",,Cylinder [sound:googletts-cb423e20-7d51f287-3c18de89-3254e3a9-e448c579.mp3],"In the case of the gears, the transverse section of the tooth space is usually cut out from a cylinder and then duplicated as a pattern.",Bei den Zahnrädern wird normalerweise der Stirnschnitt der Zahnlücke aus einem Zylinder ausgeschnitten und dann als Muster vervielfältigt.,
A1-NOUN-821,A1,,"""<span class=""""der"""">der</span>/<span class=""""die"""">die</span> Bekannte [sound:googletts-442ead99-fe279a48-c01df0a5-edfafd5a-39e98b80.mp3]""",n,of / acquaintances [sound:googletts-21ac4750-331f614a-b753694b-0b293119-cff1de15.mp3],A friend of mine called Klaus.,Ein Bekannter von mir heißt Klaus.,
A1-NOUN-822,A1,,"""<span class=""""die"""">die</span> Abfahrt [sound:googletts-c469d4f1-c7974128-6a6f934d-8c527889-2cf343ec.mp3]""",,Departure [sound:googletts-f7b13529-a2a3d0d2-a4c6fd8f-4324c0f9-592d885b.mp3],"I need to go, my train is ready for departure.","Ich muss gehen, mein Zug ist zur Abfahrt bereit.",
A1-NOUN-823,A1,,"""<span class=""""die"""">die</span> Absicht [sound:googletts-40e361e7-d3332870-40247ca8-b83e0fad-031bddc1.mp3]""",,Intention [sound:googletts-819a851d-4404fd77-e8cfcb35-ee16515c-9f481e8d.mp3],I have made my intention very clear.,Ich habe meine Absicht sehr klar gemacht.,
A1-NOUN-824,A1,,"""<span class=""""die"""">die</span> Abteilung [sound:googletts-9f4ba828-9a8dd814-b6dbed8d-3bbb9385-78dbbb8f.mp3]""",,Department (Job) [sound:googletts-90d9ac9e-a99f36ca-77526fba-58db6377-9e046372.mp3],The store consists of three departments.,Das Kaufhaus besteht aus drei Abteilungen.,
A1-NOUN-825,A1,,"""<span class=""""die"""">die</span> Abwesenheit [sound:googletts-3803348d-b6b34578-b037cb14-cc4e8aa3-d5adb1da.mp3]""",,Absence [sound:googletts-bd61b8f6-8038db89-a5bdd0ca-ce657bd5-90d03139.mp3],The vice president takes decisions in the absence of the president.,Der Vizepräsident trifft Entscheidungen in Abwesenheit des Präsidenten.,
A1-NOUN-826,A1,,"""<span class=""""die"""">die</span> Achselhöhle [sound:googletts-b8dbe4a0-ef5ec7c2-8dac62eb-f9ab8b7e-e62ef024.mp3]""",,Armpit [sound:googletts-b36c00e7-fd8bd235-92257740-b3fc2a0d-c1fbdc2d.mp3],The cancer has spread from the breast and lymph nodes in the armpit to other parts of the body.,Der Krebs hat sich über die Brust und die Lymphknoten in der Achselhöhle hinaus ausgebreitet und hat andere Körperteile befallen.,
A1-NOUN-827,A1,,"""<span class=""""die"""">die</span> Adresse [sound:googletts-fc0c9bad-66dc8d18-d6842320-1aac9f93-e973cca1.mp3]""",,Address [sound:googletts-162bfd8e-effd0e4e-924ce6bb-86291ab4-326c50e9.mp3],"If you don't write an address on the envelope, the letter cannot be delivered.","Wenn man keine Adresse auf den Umschlag schreibt, kann der Brief nicht zugestellt werden.",
A1-NOUN-828,A1,,"""<span class=""""die"""">die</span> Agentur [sound:googletts-c74d052d-8e63a5ee-c8a38171-2dd29a1b-2e233643.mp3]""",,Agency [sound:googletts-e6f636f2-e1f977bb-22e3f4b2-ac9d52b8-55c9b58e.mp3],Agencies usually assign work to freelancers.,Agenturen vergeben normalerweise Aufträge an Freiberufler.,
A1-NOUN-829,A1,,"""<span class=""""die"""">die</span> Aktivität [sound:googletts-9cef1a1c-053a63b5-bfdf335b-d8967937-fb608d35.mp3]""",,Activity [sound:googletts-02c3e47a-f0e9022b-a7b9d789-51bbd788-9ceef5a1.mp3],A budget was allotted to each activity.,Jeder Aktivität wurde ein Budget zugeteilt.,
A1-NOUN-830,A1,,"""<span class=""""die"""">die</span> Alternative [sound:googletts-bedbfd97-0a188777-15ec520d-f1ee12f4-3e36f849.mp3]""",,Alternative [sound:googletts-d99ecb5f-c2462c1b-0de71757-fbdac970-29298452.mp3],Margarine is an alternative to butter.,Margarine ist eine Alternative zu Butter.,
A1-NOUN-831,A1,,"""<span class=""""die"""">die</span> Altstadt [sound:googletts-3216d548-8a67d122-3fec7b77-7bdd4a0c-26331aa5.mp3]""",,Historic District [sound:googletts-4188f6b7-75051e33-304873b4-10892953-432169a3.mp3],My family and I visited the old town in the morning.,Meine Familie und ich besuchten die Altstadt am Morgen.,
A1-NOUN-832,A1,,"""<span class=""""die"""">die</span> Ameise [sound:googletts-055b2bf9-ced3a6b4-1c3cf0d8-541fa97b-a816d6d9.mp3]""",,Ant [sound:googletts-2e4573f0-47364c00-030f893d-178267c3-5a7d267b.mp3],Compared to an elephant an ant is really tiny.,Im Vergleich zu einem Elefanten ist eine Ameise wirklich winzig.,
A1-NOUN-833,A1,,"""<span class=""""die"""">die</span> Ampel [sound:googletts-ceb6dd9c-78492dca-4dd67c59-3a359148-6c37f461.mp3]""",,Street Light [sound:googletts-449d5d0d-196013b2-5733fb31-d97d80d8-9b00fcb5.mp3],He stopped at the red light.,Er hielt an der roten Ampel.,
A1-NOUN-834,A1,,"""<span class=""""die"""">die</span> Än<span class=""""der"""">der</span>ung [sound:googletts-8d27b48c-10aab0d3-a10c86c6-f14559c4-79c43541.mp3]""",,Change [sound:googletts-db65ac5e-64795af4-c0b826a1-273c6a53-28d0a042.mp3],There were a lot of votes in favor of a change.,Es gab für eine Veränderung viele Stimmen.,
A1-NOUN-835,A1,,"""<span class=""""die"""">die</span> Angabe [sound:googletts-bde0886a-7835a317-208bc720-9d3a67c9-2a8cc8d8.mp3]""",,Statement [sound:googletts-ae2dc340-3d03411e-a14395e7-8cde03bd-6669d994.mp3],A package should contain an indication of the price of the product.,Auf einer Verpackung sollte eine Angabe über den Preis des Produkts stehen.,
A1-NOUN-836,A1,,"""<span class=""""die"""">die</span> Angehörige [sound:googletts-8802df55-1f4167c7-e32c8f53-f8f6ca77-692239ff.mp3]""",,Relative {female} [sound:googletts-53f95ddc-05643fe4-a9a2012e-48d36d1d-525a840e.mp3],The couple invited all members of the family to the wedding.,Das Paar alle Mitglieder der Familie zur Hochzeit eingeladen.,
A1-NOUN-837,A1,,"""<span class=""""die"""">die</span> Angestellte [sound:googletts-3ed58e88-0c810be3-25d73ba7-49d240e1-b9b9e0af.mp3]""",,Staff {Pl} [sound:googletts-f9c40b25-74040dca-b5f46e14-1ef87ebd-de4b5d2f.mp3],Superiors and employees treat one another with respect.,Vorgesetzte und Angestellte behandeln einander mit Respekt.,
A1-NOUN-838,A1,,"""<span class=""""die"""">die</span> Angst [sound:googletts-4f24f20e-ce6237f1-25fec969-4f7e4642-97d3a78c.mp3]""",,"Anxiety, Fear [sound:googletts-cd47ea01-7ceadda2-b1af306f-aa86f270-f1fb2a3f.mp3]",His fear of unemployment is without any reason.,Seine Angst vor Arbeitslosigkeit ist völlig unbegründet.,
A1-NOUN-839,A1,,"""<span class=""""die"""">die</span> Ankunft [sound:googletts-12b4c203-4a437894-3b198e4a-9c73a725-01dbdb78.mp3]""",,Arrival [sound:googletts-bb52b346-273dcc07-534f0ef5-e4890231-115ee3a9.mp3],Upon my arrival the hotel manager showed me to my room.,Bei meiner Ankunft zeigte mir der Hotelmanager mein Zimmer.,
A1-NOUN-840,A1,,"""<span class=""""die"""">die</span> Anlage [sound:googletts-66d2ec0b-68ff2af5-c0e7310c-be5a2491-5f7c3e9a.mp3]""",,Facility [sound:googletts-152ffe51-b9d0f612-6d14116e-6573098f-e06c6e48.mp3],"I cannot decide on a good investment, the stock market is so volatile right now.","Ich kann mich nicht für eine gute Anlage entscheiden, die Börse ist momentan so volatil.",
A1-NOUN-841,A1,,"""<span class=""""die"""">die</span> Anmeldung [sound:googletts-eebcbc76-3f2a9265-0b1e6fc9-0f27ae59-7eb1de17.mp3]""",,Application [sound:googletts-13209ce3-b6fac0b6-8fe9544b-880fe01c-53347905.mp3],Please send us your application by the end of the month.,Bitte schicken Sie uns Ihre Anmeldung bis Ende des Monats.,
A1-NOUN-842,A1,,"""<span class=""""die"""">die</span> Anrede [sound:googletts-36fc9e5d-6c137866-917ea926-8317367c-72c61906.mp3]""",,Salutation [sound:googletts-598a5e6e-eb28bb5a-affa53d6-ec695df5-c0e64621.mp3],He started his application letter with the correct form of address.,Er begann sein Bewerbungsschreiben mit der richtigen Anrede.,
A1-NOUN-843,A1,,"""<span class=""""die"""">die</span> Ansage [sound:googletts-826fb97e-637ffaee-4836de46-2f2b2cbe-b450e3d2.mp3]""",,Announcement [sound:googletts-18722f05-0ef410c4-f3e9d2a3-a2a986f0-99e380c4.mp3],The pilot made an announcement right before the flight.,Der Pilot machte kurz vor dem Flug eine Ansage.,
A1-NOUN-844,A1,,"""<span class=""""die"""">die</span> Ansicht [sound:googletts-ebeede0e-8c969db6-cc27bd2c-0b1eaf97-fc369827.mp3]""",,Opinion [sound:googletts-bf568e61-1cb2d171-9d4602eb-01d3b1ce-6556d0ea.mp3],This postcard shows a historic view of London.,Diese Postkarte zeigt eine historische Ansicht von London.,
A1-NOUN-845,A1,,"""<span class=""""die"""">die</span> Antwort [sound:googletts-d2faafdd-940d2306-1921049d-c1296097-ab05d489.mp3]""",,Answer [sound:googletts-46fa55c4-3bd97ef3-92ad0355-d7e82a7c-1989e7b3.mp3],I have not received an answer to my letter yet.,Ich habe noch keine Antwort auf meinen Brief erhalten.,
A1-NOUN-846,A1,,"""<span class=""""die"""">die</span> Anzahl [sound:googletts-91f95dba-9771c205-e8e9f552-80918531-95e7f5b8.mp3]""",,Quantity [sound:googletts-9cf9d910-0e70d436-3302cea0-eeafad30-a437ec90.mp3],The screening reduced the number of candidates to three.,Ich spendete jede Menge Kleidung an einen Second-Hand-Laden.,
A1-NOUN-847,A1,,"""<span class=""""die"""">die</span> Anzeige [sound:googletts-4daeb15a-cf9d9134-dd7215ae-fa45bf0c-43147f9a.mp3]""",,Display [sound:googletts-dce54050-16457497-30816e02-3313fe29-fc5ed6e3.mp3],The display of the navigation system should be mounted at eye level.,Die Anzeige des Navigationsgeräts sollte auf Augenhöhe angebracht sein.,
A1-NOUN-848,A1,,"""<span class=""""die"""">die</span> Apotheke [sound:googletts-1d350d1b-6158ff55-18b845f8-72325641-202600be.mp3]""",,Pharmacy [sound:googletts-59ac80ae-45ae3f29-ee974a20-58771fc2-aa8886ab.mp3],I collected my medication from the pharmacy.,Ich holte mein Medikament von der Apotheke ab.,
A1-NOUN-849,A1,,"""<span class=""""die"""">die</span> Aprikose [sound:googletts-f97c9b42-ae99d51b-2022f96a-f002420a-425fde9c.mp3]""",,Apricot [sound:googletts-752507ea-e9e90659-50a4c0ac-2e83f4cc-9052c4c6.mp3],"Apricots resemble peaches, but they are smaller.","Aprikosen ähneln Pfirsichen, aber sie sind kleiner.",
A1-NOUN-850,A1,,"""<span class=""""die"""">die</span> Arbeit [sound:googletts-75802055-a4509f54-692d4cd9-b6dae8d1-fe58a849.mp3]""",,Work [sound:googletts-92f2bd1f-2e56f522-8417e68b-38badabf-63a8e296.mp3],I usually have dinner right after work.,Normalerweise esse ich direkt nach der Arbeit zu Abend.,
A1-NOUN-851,A1,,"""<span class=""""die"""">die</span> Arbeiterin [sound:googletts-959dc042-b1637af4-a0658961-1a9562b2-0c66c3b0.mp3]""",,Worker {female} [sound:googletts-62885ab8-fdbb1728-f5f26378-9a47f81a-82b55407.mp3],"At the end of this period, the workers have as much as a worker of the seventh",Zum Ende dieser Periode müssen die Arbeiterinnen soviel wie eine Arbeiterin der 7.,
A1-NOUN-852,A1,,"""<span class=""""die"""">die</span> Arbeitgeberin [sound:googletts-b5929517-2946b5a9-61c8ec57-5fe1a972-a47e6d5e.mp3]""",,Employer {female} [sound:googletts-08f53ab9-333359ea-9072555d-d6f62b5c-2231a093.mp3],"They told of a maid, the perfume was stolen from her employer.","Sie erzählten von einem Dienstmädchen, das Parfüm von ihrer Arbeitgeberin gestohlen habe.",
A1-NOUN-853,A1,,"""<span class=""""die"""">die</span> Arbeitskraft [sound:googletts-7e722d98-ce91ba84-6e644f1c-6be0e25c-af120157.mp3]""",,Manpower [sound:googletts-e63b3454-4a3e17ec-8997fcde-100523da-86f811aa.mp3],This project requires a lot of material and manpower.,Wir wollen ausländische Arbeitskräfte anwerben.,
A1-NOUN-854,A1,,"""<span class=""""die"""">die</span> Arbeitslosigkeit [sound:googletts-dedf2f1f-4d6284e7-a00de027-2ad17fa1-8928d033.mp3]""",,Unemployment [sound:googletts-c1582a50-1e57eb37-eff3e1ef-4326eb03-92ee78c3.mp3],After a depression unemployment goes down.,Nach einer Wirtschaftskrise sinkt die Arbeitslosigkeit.,
A1-NOUN-855,A1,,"""<span class=""""die"""">die</span> Architektin [sound:googletts-c08c6d0b-e5eb0155-8d43b0db-caa988ae-0264cb3a.mp3]""",,Architect {female} [sound:googletts-ccd7fac6-ced7f943-fe876224-1b18b8cd-c3bf54e7.mp3],The architect's drawing shows how thick the walls are.,"Die Zeichnung der Architektin stellt dar, wie stark die Wände sind.",
A1-NOUN-856,A1,,"""<span class=""""die"""">die</span> Art [sound:googletts-df133037-fe4a1906-3628af54-50085ed8-8bb29575.mp3]""",,Type Of [sound:googletts-7e1b748d-c83eda88-745c3b62-0964b20d-d11fc09f.mp3],We fight all kinds of discrimination.,Wir bekämpfen alle Arten der Diskriminierung.,
A1-NOUN-857,A1,,"""<span class=""""die"""">die</span> Ärztin [sound:googletts-17b34d41-52895dbd-82623ef1-72ef8d2b-3da3a799.mp3]""",,Doctor {female} [sound:googletts-46c2e98f-f478e1e8-1d17f718-544fcf58-4110f137.mp3],My daughter wants to become a doctor.,Meine Tochter will Ärztin werden.,
A1-NOUN-858,A1,,"""<span class=""""die"""">die</span> Astronautin [sound:googletts-23c4a155-63cf4a24-9cad0e47-01c90cc6-aeaaad6a.mp3]""",,Astronaut {female} [sound:googletts-451c3f5f-9e304a44-c7e31aa6-a5501d0e-7541b5b5.mp3],My dearest wish was to become an astronaut.,"Mein innigster Wunsch war, Astronautin zu werden.",
A1-NOUN-859,A1,,"""<span class=""""die"""">die</span> Atmosphäre [sound:googletts-a961f419-d7c0867c-d74e6454-294f43a3-8eb6ab06.mp3]""",,Atmosphere [sound:googletts-fd9f9d87-809ccb45-eeb84968-2fcf299e-4698ffd9.mp3],I like the relaxed atmosphere at work.,Ich mag die lockere Atmosphäre auf der Arbeit.,
A1-NOUN-860,A1,,"""<span class=""""die"""">die</span> Aufgabe [sound:googletts-376018dd-9b47b44e-bbe5fedb-19c08259-6a7cb96d.mp3]""",,Task [sound:googletts-0e82a1b9-1e808dc7-c1606134-4ea02a99-72935b0b.mp3],This textbook contains many useful tasks.,Dieses Schulbuch enthält viele nützliche Aufgaben.,
A1-NOUN-861,A1,,"""<span class=""""die"""">die</span> Ausbildung [sound:googletts-29249d2b-cf037379-8ba49353-b3e569a4-dd0ff906.mp3]""",,Apprenticeship [sound:googletts-fcc527c9-94352c5f-e5352781-b70d1449-39aa2011.mp3],The training comprises several modules.,Die Ausbildung besteht aus mehreren Modulen.,
A1-NOUN-862,A1,,"""<span class=""""die"""">die</span> Ausfahrt [sound:googletts-d8237e5f-d568ef77-28b33b2b-58124aba-802402e2.mp3]""",,Exit [sound:googletts-411eb4f1-67d82741-758c7a8c-0e727eba-b2d66d33.mp3],This car park has two exits.,"Mein Auto hatte eine Panne, aber ich konnte es reparieren.",
